Window_ID,Train_ID,Time_ms,CH1_Voltage,CH2_Voltage
1,T001,5,-0.00571882245347863,-0.0047526732752712
2,T001,10,-0.00571882245347863,-0.00410857382237793
3,T001,15,-0.00732907108080585,-0.0034644743688805
4,T001,20,-0.00539677272756046,-0.0034644743688805
5,T001,25,-0.00571882245347863,-0.00378652409570475
6,T001,30,-0.00571882245347863,-0.0047526732752712
7,T001,35,-0.00539677272756046,-0.00378652409570475
8,T001,40,-0.00539677272756046,-0.0034644743688805
9,T001,45,-0.00604087217924587,-0.0034644743688805
10,T001,50,-0.00539677272756046,-0.0034644743688805
11,T001,55,-0.00539677272756046,-0.00410857382237793
12,T001,60,-0.00539677272756046,-0.0047526732752712
13,T001,65,-0.00539677272756046,-0.00378652409570475
14,T001,70,-0.00539677272756046,-0.00410857382237793
15,T001,75,-0.00539677272756046,-0.0034644743688805
16,T001,80,-0.00571882245347863,-0.0034644743688805
17,T001,85,-0.00539677272756046,-0.0034644743688805
18,T001,90,-0.00539677272756046,-0.00539677272756046
19,T001,95,-0.00539677272756046,-0.0034644743688805
20,T001,100,-0.00571882245347863,-0.0034644743688805
21,T001,105,-0.00571882245347863,-0.00378652409570475
22,T001,110,-0.00539677272756046,-0.00378652409570475
23,T001,115,-0.00571882245347863,-0.0034644743688805
24,T001,120,-0.00539677272756046,-0.00378652409570475
25,T001,125,-0.00571882245347863,-0.0034644743688805
26,T001,130,-0.00539677272756046,-0.0034644743688805
27,T001,135,-0.00571882245347863,-0.00571882245347863
28,T001,140,-0.00636292190486219,-0.00507472300149132
29,T001,145,-0.00539677272756046,-0.00378652409570475
30,T001,150,-0.00700702135564216,-0.0034644743688805
31,T001,155,-0.00539677272756046,-0.00378652409570475
32,T001,160,-0.00571882245347863,-0.00378652409570475
33,T001,165,-0.00539677272756046,-0.00378652409570475
34,T001,170,-0.00539677272756046,-0.00539677272756046
35,T001,175,-0.00539677272756046,-0.0034644743688805
36,T001,180,-0.00604087217924587,-0.0034644743688805
37,T001,185,-0.00539677272756046,-0.00410857382237793
38,T001,190,-0.00571882245347863,-0.0047526732752712
39,T001,195,-0.00604087217924587,-0.0034644743688805
40,T001,200,-0.00539677272756046,-0.0034644743688805
41,T001,205,-0.00571882245347863,-0.0034644743688805
42,T001,210,-0.00571882245347863,-0.00410857382237793
43,T001,215,-0.00571882245347863,-0.0047526732752712
44,T001,220,-0.00571882245347863,-0.00443062354890007
45,T001,225,-0.00604087217924587,-0.0034644743688805
46,T001,230,-0.00571882245347863,-0.00410857382237793
47,T001,235,-0.00571882245347863,-0.0034644743688805
48,T001,240,-0.00539677272756046,-0.0047526732752712
49,T001,245,-0.00539677272756046,-0.00443062354890007
50,T001,250,-0.00571882245347863,-0.00378652409570475
51,T001,255,-0.00539677272756046,-0.0034644743688805
52,T001,260,-0.00539677272756046,-0.0034644743688805
53,T001,265,-0.00539677272756046,-0.00378652409570475
54,T001,270,-0.00539677272756046,-0.00378652409570475
55,T001,275,-0.00604087217924587,-0.0034644743688805
56,T001,280,-0.00571882245347863,-0.0034644743688805
57,T001,285,-0.00571882245347863,-0.00378652409570475
58,T001,290,-0.00539677272756046,-0.00410857382237793
59,T001,295,-0.00636292190486219,-0.00378652409570475
60,T001,300,-0.00539677272756046,-0.00378652409570475
61,T001,305,-0.00604087217924587,0.00362061965951331
62,T001,310,-0.00539677272756046,-0.00443062354890007
63,T001,315,-0.00571882245347863,-0.0034644743688805
64,T001,320,-0.00571882245347863,-0.00378652409570475
65,T001,325,-0.00571882245347863,-0.00378652409570475
66,T001,330,-0.00571882245347863,-0.00378652409570475
67,T001,335,-0.00604087217924587,-0.00443062354890007
68,T001,340,-0.00571882245347863,-0.00410857382237793
69,T001,345,-0.00539677272756046,-0.00539677272756046
70,T001,350,-0.00507472300149132,-0.0034644743688805
71,T001,355,-0.00539677272756046,-0.00378652409570475
72,T001,360,-0.00604087217924587,-0.00410857382237793
73,T001,365,-0.00571882245347863,-0.00378652409570475
74,T001,370,-0.00571882245347863,-0.0047526732752712
75,T001,375,-0.00571882245347863,-0.00378652409570475
76,T001,380,-0.00604087217924587,0.00426471912027356
77,T001,385,-0.00539677272756046,-0.0034644743688805
78,T001,390,-0.00507472300149132,-0.00378652409570475
79,T001,395,-0.00571882245347863,-0.00378652409570475
80,T001,400,-0.00539677272756046,-0.00378652409570475
81,T001,405,-0.00539677272756046,-0.00378652409570475
82,T001,410,-0.00539677272756046,0.00394266938981766
83,T001,415,-0.00571882245347863,-0.0034644743688805
84,T001,420,-0.00571882245347863,-0.00443062354890007
85,T001,425,-0.00571882245347863,-0.00378652409570475
86,T001,430,-0.00571882245347863,-0.0034644743688805
87,T001,435,-0.00636292190486219,-0.0034644743688805
88,T001,440,-0.00539677272756046,-0.00378652409570475
89,T001,445,-0.00539677272756046,-0.00378652409570475
90,T001,450,-0.00604087217924587,-0.00378652409570475
91,T001,455,-0.00539677272756046,-0.0034644743688805
92,T001,460,-0.00539677272756046,-0.0034644743688805
93,T001,465,-0.00539677272756046,-0.00378652409570475
94,T001,470,-0.00571882245347863,-0.00378652409570475
95,T001,475,-0.00539677272756046,-0.00443062354890007
96,T001,480,-0.00539677272756046,-0.0034644743688805
97,T001,485,-0.00539677272756046,-0.00378652409570475
98,T001,490,-0.00571882245347863,-0.00378652409570475
99,T001,495,-0.00539677272756046,-0.0047526732752712
100,T001,500,0.00555291804361314,-0.00378652409570475
101,T001,505,-0.00539677272756046,-0.00410857382237793
102,T001,510,-0.00571882245347863,-0.00378652409570475
103,T001,515,-0.00539677272756046,-0.00378652409570475
104,T001,520,-0.00539677272756046,-0.0034644743688805
105,T001,525,-0.00539677272756046,-0.0034644743688805
106,T001,530,-0.00539677272756046,-0.0047526732752712
107,T001,535,-0.00604087217924587,-0.0034644743688805
108,T001,540,-0.00539677272756046,-0.00378652409570475
109,T001,545,-0.00571882245347863,-0.00378652409570475
110,T001,550,-0.00539677272756046,0.00394266938981766
111,T001,555,-0.00571882245347863,0.00362061965951331
112,T001,560,-0.00539677272756046,-0.0034644743688805
113,T001,565,-0.00539677272756046,-0.0034644743688805
114,T001,570,-0.00539677272756046,0.00394266938981766
115,T001,575,-0.00539677272756046,-0.0034644743688805
116,T001,580,-0.00604087217924587,-0.00410857382237793
117,T001,585,-0.00539677272756046,-0.00378652409570475
118,T001,590,-0.00507472300149132,-0.00443062354890007
119,T001,595,-0.00571882245347863,-0.0034644743688805
120,T001,600,-0.00571882245347863,-0.00378652409570475
121,T001,605,-0.00539677272756046,-0.0034644743688805
122,T001,610,-0.00571882245347863,-0.00443062354890007
123,T001,615,-0.00539677272756046,-0.00378652409570475
124,T001,620,-0.00571882245347863,-0.00378652409570475
125,T001,625,-0.00507472300149132,-0.0034644743688805
126,T001,630,-0.00604087217924587,-0.0034644743688805
127,T001,635,-0.00732907108080585,-0.0034644743688805
128,T001,640,-0.0076511208058187,-0.00443062354890007
129,T001,645,-0.00571882245347863,-0.00378652409570475
130,T001,650,-0.00539677272756046,0.00394266938981766
131,T001,655,-0.00539677272756046,0.00362061965951331
132,T001,660,-0.00539677272756046,-0.00539677272756046
133,T001,665,-0.00539677272756046,-0.00378652409570475
134,T001,670,-0.00539677272756046,-0.00378652409570475
135,T001,675,-0.00539677272756046,-0.00443062354890007
136,T001,680,-0.00539677272756046,-0.00410857382237793
137,T001,685,-0.00700702135564216,-0.0034644743688805
138,T001,690,-0.00539677272756046,-0.00539677272756046
139,T001,695,-0.00571882245347863,-0.00539677272756046
140,T001,700,-0.00539677272756046,-0.00378652409570475
141,T001,705,-0.00604087217924587,-0.0034644743688805
142,T001,710,-0.00571882245347863,-0.00410857382237793
143,T001,715,-0.00539677272756046,-0.00410857382237793
144,T001,720,-0.00571882245347863,-0.00507472300149132
145,T001,725,-0.00604087217924587,-0.00378652409570475
146,T001,730,-0.00571882245347863,-0.0034644743688805
147,T001,735,-0.00571882245347863,-0.0034644743688805
148,T001,740,-0.00636292190486219,-0.0034644743688805
149,T001,745,-0.00539677272756046,-0.00507472300149132
150,T001,750,-0.00539677272756046,-0.0034644743688805
151,T001,755,-0.00571882245347863,-0.00378652409570475
152,T001,760,-0.00539677272756046,-0.0034644743688805
153,T001,765,-0.00604087217924587,-0.00443062354890007
154,T001,770,-0.00571882245347863,-0.00378652409570475
155,T001,775,-0.00539677272756046,-0.00443062354890007
156,T001,780,-0.00539677272756046,0.00362061965951331
157,T001,785,-0.00539677272756046,-0.00410857382237793
158,T001,790,-0.00539677272756046,-0.00378652409570475
159,T001,795,-0.00539677272756046,-0.00378652409570475
160,T001,800,-0.00539677272756046,-0.00571882245347863
161,T001,805,-0.00571882245347863,-0.0034644743688805
162,T001,810,-0.00571882245347863,-0.00378652409570475
163,T001,815,-0.00539677272756046,-0.0034644743688805
164,T001,820,-0.00539677272756046,-0.0034644743688805
165,T001,825,-0.00571882245347863,-0.0034644743688805
166,T001,830,-0.00571882245347863,-0.0034644743688805
167,T001,835,-0.00636292190486219,-0.0034644743688805
168,T001,840,-0.00571882245347863,-0.0034644743688805
169,T001,845,-0.00539677272756046,-0.00410857382237793
170,T001,850,-0.00571882245347863,-0.00378652409570475
171,T001,855,-0.00571882245347863,-0.00378652409570475
172,T001,860,-0.00539677272756046,-0.00410857382237793
173,T001,865,-0.00539677272756046,-0.0034644743688805
174,T001,870,-0.00571882245347863,-0.0034644743688805
175,T001,875,-0.00571882245347863,-0.00410857382237793
176,T001,880,-0.00571882245347863,-0.00378652409570475
177,T001,885,-0.00539677272756046,-0.0034644743688805
178,T001,890,-0.00604087217924587,-0.00443062354890007
179,T001,895,-0.00604087217924587,-0.0034644743688805
180,T001,900,-0.00571882245347863,-0.0034644743688805
181,T001,905,-0.00539677272756046,-0.00378652409570475
182,T001,910,-0.00571882245347863,-0.00410857382237793
183,T001,915,-0.00668497163032762,-0.00378652409570475
184,T001,920,-0.00539677272756046,-0.00410857382237793
185,T001,925,-0.00604087217924587,-0.0034644743688805
186,T001,930,-0.00604087217924587,-0.0034644743688805
187,T001,935,-0.00636292190486219,-0.00410857382237793
188,T001,940,-0.00539677272756046,-0.00378652409570475
189,T001,945,-0.00604087217924587,-0.00378652409570475
190,T001,950,-0.00604087217924587,-0.00378652409570475
191,T001,955,-0.00539677272756046,-0.0034644743688805
192,T001,960,-0.00571882245347863,-0.00410857382237793
193,T001,965,-0.00571882245347863,-0.00378652409570475
194,T001,970,-0.00571882245347863,-0.0034644743688805
195,T001,975,-0.00539677272756046,-0.00378652409570475
196,T001,980,-0.00636292190486219,-0.0034644743688805
197,T001,985,-0.00539677272756046,-0.00378652409570475
198,T001,990,-0.00571882245347863,-0.0034644743688805
199,T001,995,-0.00571882245347863,-0.00378652409570475
200,T001,1000,-0.00604087217924587,-0.0034644743688805
